Voltage_measured,Current_measured,Temperature_measured,Time
4.11674636324052,1.5091683072663067,25.22749813445294,157.735
4.117244999834526,1.5086648778121972,25.237267111277532,160.782
4.117942705266962,1.5069700737959824,25.24742255936161,163.844
4.118642596026564,1.5114169072835402,25.250031889295816,166.922
4.1194365061974345,1.5110097016410187,25.266604108962515,170.032
4.1200475519486615,1.5083947859510936,25.269421638369828,173.11
4.1206205303326335,1.5122514857879468,25.28608478152573,176.188
4.121202326737421,1.5096024586241132,25.294149863456724,179.266
4.122143759691642,1.5129592587478589,25.30482100093442,182.422
4.122237224074962,1.5093322418099244,25.31614021559826,185.563
4.1233038091195535,1.5109514387626977,25.33115640663007,188.703
4.123763986127568,1.51227180967629,25.343826217912262,191.86
4.124420844562275,1.5096636453443266,25.345845055548025,195.0
4.125073806904308,1.5088216071612652,25.3549088683883,198.188
4.125678262248004,1.5086622023549796,25.369780644726685,201.36
4.126168051175822,1.5094098439704398,25.3771490777295,204.5
4.126566266636191,1.511612601648067,25.379826659833707,207.657
4.127312378292408,1.5138804557073409,25.383318519502335,210.813
4.128081408857575,1.508166262139147,25.396720495768335,213.969
4.128457441188442,1.5115415576189548,25.407375803320246,217.11
4.12895829189114,1.5110759362103257,25.421116378532357,220.297
4.129462033655345,1.5097004035337775,25.42848061314635,223.485
4.130024176646017,1.511366493887439,25.43495013997739,226.672
4.130530613145494,1.5112985977565971,25.446179217074217,229.86
4.131235405822915,1.5110025517292274,25.461518678082847,233.078
4.131832154927133,1.509708209974291,25.47117495888433,236.36
4.132316086897427,1.5122337110550814,25.480218072642025,239.594
4.13280769764054,1.5090043454115771,25.484413541601686,242.813
4.1334974570659915,1.514021030397701,25.505199665000692,246.11
4.134105480567036,1.5094874524256419,25.503708248470726,249.375
4.134466120349398,1.5088318474360438,25.521021220749933,252.641
4.135222072326538,1.5114984256370207,25.526042358048635,255.938
4.135784648763507,1.5075587786785198,25.534547065622007,259.219
4.136390258693118,1.5086183135293008,25.552415479354476,262.547
4.136829571509149,1.5120963474959745,25.55603767123357,265.828
4.137251837904599,1.5084313091665142,25.580478103333338,269.157
4.137902074290614,1.511121377349979,25.584793706726025,272.469
4.138286287727212,1.5082452674073565,25.590572577885453,275.875
4.138796581448644,1.5085225071094723,25.603539374953755,279.219
4.139543977998552,1.510140760999926,25.615796991155403,282.594
4.140074145652982,1.5109482023774838,25.617327387538968,285.953
4.140582723439686,1.51254086945097,25.635361186167955,289.344
4.141181168780409,1.5126708901452603,25.648603395593316,292.719
4.141665995300021,1.5119928264971514,25.660375758436768,296.141
4.142484860829396,1.5099938558412058,25.67095055132892,299.547
4.1426151523868535,1.5122502496380892,25.669828357567862,302.969
4.143323596552114,1.5107857234076005,25.690555567912245,306.375
4.143984582708067,1.5131362151294894,25.699801214089206,309.797
4.144598786787467,1.5112689831097066,25.713086606509812,313.25
4.144992832293037,1.5101201454254671,25.725038311086795,316.703
4.145627044783752,1.5118860678929127,25.7328324005733,320.157
4.145917393190353,1.5101250602285525,25.73635494680719,323.625
4.146744083809233,1.5075045078491498,25.743607704214075,327.078
4.147192972343374,1.510749518804053,25.752960904082496,330.563
4.147760146534127,1.511634433639736,25.754023731457274,334.047
4.148296184324313,1.5121163019484323,25.76659472728249,337.547
4.14900685473479,1.5117229309636258,25.785791699932258,341.063
4.149092336243291,1.510706680080005,25.79206826914938,344.594
4.15021081549377,1.5078905263425721,25.806602750999215,348.203
4.150441088746681,1.5132034569006245,25.805159560035335,351.735
4.15103602594837,1.509885648917361,25.828198090453323,355.282
4.151738289557428,1.5079212032931195,25.840923801201182,358.891
4.152158923784493,1.5130807588419004,25.84597698411061,362.485
4.152752886284615,1.5114269177790776,25.85638704092177,366.125
4.1536821807446165,1.5103878136097808,25.868574876258826,369.719
4.154223377518874,1.511622820080076,25.86894267271884,373.36
4.154529111618962,1.5100154121703886,25.877839134786544,377.0
4.154919072879014,1.5103519921291684,25.892623921886624,380.641
4.155674204115599,1.5091076732227915,25.90530348135497,384.297
4.1560937179383135,1.5123890785483707,25.921012408466357,387.985
4.156752944356709,1.5093741544084909,25.92759225728312,391.688
4.157262756957927,1.5105374637281037,25.935312439500397,395.438
4.157908664177387,1.5099466211272319,25.936863882525863,399.203
4.158728515339461,1.5116829574757211,25.95491218901589,403.0
4.1591443234513354,1.5080375655085134,25.969578917112045,406.735
4.15956944630827,1.5115330625402172,25.9717492174787,410.5
4.160442380303189,1.5096706991798856,25.98196663762098,414.266
4.161218557590415,1.5122193496033283,25.99108854945479,418.047
4.161405352726633,1.5098053514483978,26.00712929392696,421.844
4.162301331380399,1.507115283528887,26.019285571460887,425.641
4.162529167201433,1.5128316747254884,26.029049123695795,429.469
4.1633140229837275,1.5094196970195999,26.04392510349872,433.282
4.163946723627856,1.5116738166014305,26.059695082696486,437.219
4.164394364948189,1.5117870629116512,26.073227146913013,441.078
4.165101532740868,1.5110341171712065,26.08403697284141,444.938
4.166015400414208,1.5113343903026148,26.095463621489774,448.875
4.166136883656155,1.5138319710314807,26.11121564923323,452.766
4.167115832426268,1.5107172232116095,26.127401795062532,456.75
4.167368914474147,1.5105792034991274,26.145550404985297,460.672
4.167813863651339,1.509939551285293,26.15139987435056,464.625
4.168838219430713,1.511854729647966,26.167591941807412,468.563
4.169355568996652,1.509800833275668,26.173092866202026,472.547
4.169937459189023,1.5102516447460037,26.18490009549437,476.578
4.1703373688806735,1.5124745384784295,26.194275164534634,480.547
4.17100193917899,1.509765697872782,26.215555291228558,484.547
4.171613342195354,1.5093604484526022,26.23529494547151,488.594
4.172450821371313,1.5104725319446486,26.252967209915873,492.657
4.172940946157394,1.505554683486582,26.26206608617125,496.735
4.1735994739804045,1.5109455459412657,26.27429501542438,500.813
4.174126865038869,1.5123670535468021,26.2884948076118,504.907
4.175054974515076,1.5112014218873429,26.310472231239068,508.985
4.1753831675849105,1.5108152250150069,26.31323689041259,513.063
4.176212397834712,1.512294682217965,26.337734066555296,517.172
4.176635184350063,1.5106569040641495,26.35125938396959,521.344
4.177431803497488,1.5107382310370148,26.368974743615553,525.532
4.1778925533373945,1.5115663128746102,26.388321148758873,529.766
4.1786184212138515,1.5089219602640334,26.39616914565909,533.953
4.17919248555979,1.5105219738260467,26.40524251346623,538.141
4.17974086377633,1.5108768514286464,26.428923386136493,542.391
4.180613066809264,1.5125567263336415,26.443786024653154,546.61
4.181377535172759,1.5120550714206225,26.46142675444843,550.844
4.1819059388657225,1.5104570417099374,26.47302430483443,555.125
4.182642916472814,1.5098740161950546,26.491227204794733,559.422
4.183287010928415,1.5106555364454997,26.51109086759155,563.766
4.183925670873427,1.507886502282981,26.523589757170804,568.11
4.184656785982671,1.5070596025887333,26.535451123473294,572.5
4.185448237442615,1.5091635595364727,26.556614937849325,576.907
4.185996834380906,1.5113257416119137,26.58188263954543,581.344
4.186700366412937,1.5118203412910203,26.59676759727236,585.766
4.187752893503909,1.5084997178369441,26.60524639347308,590.157
4.1881565970463255,1.511445356584255,26.643922302183444,594.547
4.188818500229633,1.5134212957367843,26.662620360578686,598.969
4.1896880056142205,1.508143756900655,26.68490200918859,603.422
4.1903802764111795,1.5073388983155167,26.697789516419643,607.907
4.191051803911107,1.5134266212278924,26.719501541813273,612.516
4.19181776049244,1.5134150287077817,26.737509822186567,617.141
4.192678063356206,1.508687335780195,26.75830691195844,621.641
4.193497045480272,1.5103614102510596,26.77441526732762,626.157
4.1946768507046714,1.5108709457332379,26.792727225157822,630.719
4.195006383672558,1.5091670395878891,26.803888363654735,635.266
4.195974363208359,1.5119091010535342,26.827761321685564,639.875
4.1968079949995785,1.510434531467521,26.849975936941146,644.532
4.1974706423443875,1.51027939977552,26.867370143440933,649.188
4.1981107745575414,1.5128942214116712,26.887729373356894,653.828
4.1992195688468055,1.5112444899919342,26.91294509645715,658.485
4.199938209145559,1.5124878372301165,26.931930925566167,663.172
4.200618919711388,1.5103905899003374,26.954788872950367,667.891
4.201337276982482,1.508606102625273,26.968090839370323,673.0
4.20212858707177,1.5092160494163698,26.98783524253115,677.891
4.203111946516284,1.507532963465214,27.022082686657626,682.75
4.203634961583863,1.5059766058214354,27.042297159349832,687.672
4.2042775576162255,1.500668279355625,27.05371155514268,692.547
4.204868476016657,1.5002150501445035,27.068496369199515,697.5
4.205494336612454,1.4979819144032747,27.09228114146614,702.5
4.207374073122079,1.5060491047960964,27.106404049794612,707.422
4.207509225368303,1.4961590515488319,27.122685380147736,712.453
4.2072791190867465,1.4835950426780014,27.140181031373626,717.516
4.2068467392337725,1.474171013539045,27.16948792497312,722.907
4.206933079186871,1.4636578393203847,27.18203026636334,728.078
4.206871032567759,1.4494018481666648,27.194977586605496,733.297
4.206263322735187,1.4393164275078623,27.225559885441125,738.516
4.2072448779834195,1.438497685122083,27.23802909585781,744.141
4.207092730018693,1.42602717863165,27.251660926445854,749.532
4.206553827436091,1.417110329169272,27.26788269934799,754.907
4.206056646578424,1.4055241655835962,27.28099510505623,760.344
4.206860546827577,1.4055780762707215,27.292204142551107,765.75
4.206523579908297,1.389772402560716,27.30241183281266,771.282
4.2064204129716956,1.3800131183895807,27.319496053755593,777.203
4.206997847180167,1.3809153488509713,27.336830781040767,782.891
4.2068400876585095,1.370005075891546,27.338712236922255,788.547
4.20645506762038,1.356857322125817,27.354107104885912,794.235
4.207056413632294,1.3571235508456572,27.363772330448803,799.907
4.207079805500142,1.3462684080239706,27.373618742546636,805.594
4.206451207712604,1.3357755400947005,27.38288727666232,811.344
4.207088630769513,1.335635253943414,27.392652154836988,817.063
4.2070534319859805,1.3204890043231163,27.40751882300619,822.844
4.206958657601547,1.3072573017706979,27.409752858679017,828.61
4.206549051100595,1.2992029319002594,27.415877631268774,834.469
4.207099089856112,1.298662004032939,27.424551621952606,840.282
4.206854110111696,1.2910015171740985,27.429005780948838,846.188
4.207511104389857,1.2868782530916345,27.434927565717285,851.985
4.208265396889609,1.2842115519569062,27.437189974346467,857.938
4.208185518811724,1.2748032557974343,27.442618453014276,863.797
4.207903269273785,1.2620127491828095,27.445134031590747,869.766
4.2074938007198535,1.2522358838330105,27.442679881613323,875.766
4.207374126314669,1.2415167114830983,27.442055735213767,881.766
4.206955053480363,1.2288302971806233,27.4406247286601,887.782
4.207787024658648,1.2267040927519555,27.4438935575414,893.782
4.2072507051519725,1.218147935656572,27.437937041379875,899.797
4.207258327432604,1.2018472968042841,27.438802182442398,905.844
4.207821533644017,1.2017779248422975,27.435295526867023,912.0
4.207654025649941,1.1935200930635863,27.440234361171747,918.172
4.207466474019798,1.178448377315885,27.427875068436784,924.297
4.20823531524004,1.180244058162104,27.42657905101262,930.453
4.2078289346672,1.1674998798062048,27.415978680158197,936.61
4.207631358011496,1.161358012765855,27.407456044380858,942.86
4.207094311498224,1.1479186941110777,27.39670367226549,949.032
4.207550043968188,1.145672698754762,27.38406306907548,955.297
4.207308121617809,1.1340954225691904,27.388548197699546,961.594
4.207088336101563,1.1244929371471784,27.37581452326417,967.922
4.207665670695298,1.1242838375123891,27.36915044198391,974.203
4.207134498842804,1.111123927289162,27.35545451637058,980.5
4.207988149921037,1.1119529827438424,27.350448845205584,986.813
4.207865098721933,1.097702008170506,27.338823824785074,993.188
4.207640966056706,1.0912105473699183,27.328047214559543,999.641
4.207319242272252,1.0763446766866438,27.317608750229418,1006.094
4.2076456303197896,1.076560340361431,27.308762272948,1012.547
4.207494501211981,1.0676257034337557,27.292775985273824,1019.0
4.20778581128022,1.0645954680715377,27.280293130054662,1025.516
4.207396757608061,1.0538198370250103,27.273203769680805,1032.0
4.208211891820116,1.0528274577325605,27.259647507976048,1038.594
4.2087110087221475,1.0527762017988052,27.249634442385528,1045.188
4.208506633704054,1.0403235173295677,27.230214934923023,1051.797
4.208038791204532,1.031644361727241,27.208428428518417,1058.438
4.20886692060935,1.0285681111249723,27.201120676962635,1065.078
4.208441468199367,1.0180956291945555,27.170620019959486,1071.782
4.207855857374026,1.009092160259844,27.15562527696831,1078.453
4.207627264043281,0.9953846215582777,27.13819451387757,1085.125
4.208052729694946,0.9953918502540757,27.128704754367018,1091.813
4.2084260091549455,0.9937798441765384,27.117771114219575,1098.532
4.20900398281303,0.9915551521429778,27.09439720059356,1105.282
4.208640132824457,0.9829584777808501,27.078840888431575,1112.157
4.208019201728172,0.9717766964517311,27.06246892645807,1119.032
4.208756753399103,0.9724081849150313,27.04256660368668,1125.844
4.208369583838741,0.9592352068673381,27.034905914345206,1132.688
4.207677454505691,0.9482766747767317,27.00470493371249,1139.657
4.208349209228812,0.947926830316841,26.995780075459162,1146.594
4.208975280366547,0.9482726366559724,26.985238633669493,1153.469
4.208569664095568,0.9396048917046662,26.963698948255892,1160.516
4.207887149726617,0.9247154715769759,26.94569592886771,1167.578
4.208282638861198,0.9254714162789772,26.921777188753392,1174.594
4.208658576268006,0.9243351182879201,26.897426902774104,1181.61
4.208208691516074,0.9128219471509045,26.883272984487217,1188.688
4.208698073714187,0.9107082838204369,26.866345699817185,1195.75
4.208526125757005,0.9010200976477177,26.85116657480721,1202.938
4.208620350275504,0.9002226096831618,26.83869296506155,1210.094
4.208350540121433,0.8906476237189948,26.815998446084492,1217.297
4.208856653835779,0.8865846129701338,26.79975093058344,1224.532
4.2083268226197035,0.8795809917261687,26.782358287634107,1231.719
4.208606203362685,0.8769870813556384,26.773918212538234,1239.016
4.208181470881318,0.8653268483296034,26.752156169833206,1246.328
4.208570170464125,0.8666849248028774,26.738825511054717,1253.641
4.208346622551784,0.8548093755399265,26.71372863047696,1261.016
4.2085880304804615,0.8527566223818492,26.691771056718746,1268.407
4.208168895819465,0.8438974980237514,26.679963189664075,1275.797
4.208558574382812,0.8456051285102445,26.652720922150575,1283.219
4.208117594207951,0.832810463326217,26.64783381951806,1290.641
4.208370866611433,0.8283676817711617,26.637820995570006,1298.157
4.2090391141671475,0.8272495457586663,26.622497598013894,1305.703
4.208491416464849,0.8175505956709596,26.609290654673313,1313.203
4.208677404432229,0.8178336765583102,26.588856382778076,1320.797
4.2094996359397765,0.8183316426890318,26.57074738670529,1328.297
4.209640080267245,0.8138648502321313,26.55043046577642,1335.938
4.2086797566835985,0.796659879891187,26.53858815030229,1343.578
4.208884908649935,0.7952018754609882,26.516048011141297,1351.25
4.209308704275574,0.7913736091490657,26.513530032528625,1358.907
4.209772009253167,0.7928100447067333,26.497272161912804,1366.61
4.209177124658778,0.7836868279394609,26.480604590740366,1374.422
4.208495495417034,0.7708024829746195,26.467922047382128,1382.203
4.208869432500527,0.7730382150974432,26.446497599017846,1389.969
4.209619128387137,0.7716153587975886,26.437097499603233,1397.719
4.209056232366861,0.75916599643815,26.424856746754276,1405.657
4.207674283560789,0.7420462220091897,26.41429083789865,1413.547
4.207796636027994,0.7402379225943719,26.400694038658163,1421.485
4.208021699208292,0.7386243571592607,26.38384083472146,1429.375
4.208485577348821,0.7398182603504974,26.372253844297177,1437.203
4.208882589738016,0.7365315432335277,26.35375447069952,1445.188
4.209292573950177,0.7385866604674121,26.342645644848716,1453.094
4.209781394266668,0.736749231613613,26.328251926250896,1461.141
4.209581688961626,0.7267631395298093,26.32168552448384,1469.25
4.209100174257318,0.7165986865925322,26.306035437143645,1477.344
4.209383877953059,0.7145883854119705,26.295060672633447,1485.422
4.208114946495904,0.6932482871051965,26.289999175218025,1493.625
4.208234519863413,0.6945300070996676,26.2663740720615,1501.782
4.208509320925403,0.6928188134091596,26.24187357663689,1509.922
4.208808895547115,0.6919731328543595,26.232509466104805,1518.032
4.209346438839832,0.6920372108945733,26.217624344177796,1526.219
4.2099486995035615,0.6914758225846176,26.206938120165564,1534.328
4.209107188524615,0.67957509109989,26.200283403641908,1542.547
4.209690460630117,0.6790078918515368,26.179239458627656,1550.813
4.208247298059657,0.6598716639280916,26.173799296707724,1559.078
4.20857072183066,0.6564016296915223,26.166964847252505,1567.391
4.207770023601951,0.6430668902793036,26.145178483209207,1575.782
4.2079894324594465,0.6447115512521977,26.13759534534408,1584.157
4.208588528237521,0.6480541066302377,26.121157975590762,1592.532
4.2079804933436975,0.632867638478675,26.11306213669023,1601.016
4.2081575746790305,0.6326610102995082,26.097338336552678,1609.344
4.207932743645627,0.6235572208078856,26.08076825087971,1617.594
4.207192124567106,0.6133625176921822,26.076530554500252,1625.938
4.206594412630115,0.6039366338207837,26.056859086071622,1634.313
4.207032211373713,0.6034668223546348,26.047769682851452,1642.625
4.207056087187234,0.6015642328007226,26.034720163868077,1651.0
4.207350580730836,0.6007451534455356,26.021702749808657,1659.532
4.2068946713445765,0.5888991416769546,26.005347972396002,1667.953
4.206255091818687,0.5812862966501235,25.999899788368193,1676.438
4.205467809452547,0.5704764133038663,25.991624612755032,1684.922
4.204826289349946,0.5604757596374609,25.977728056778133,1693.532
4.204112380917294,0.5507129720721501,25.96802972639211,1702.078
4.2040912178226,0.5510896263236675,25.964299134779612,1710.688
4.204384228291382,0.5486139435919348,25.94972534478913,1719.282
4.204511393492087,0.5491826764306634,25.935714812284104,1727.922
4.205666674806584,0.5586955031484316,25.92403827568284,1736.641
4.205227048065919,0.5481341300424575,25.90846731730505,1745.391
4.2046358999852025,0.5382095415240116,25.904280284891612,1754.125
4.203864052328163,0.5265106227505403,25.885946197371737,1762.953
4.204037961901222,0.5298410847654295,25.87792480951822,1771.688
4.204351357207246,0.5253218529707468,25.85541446282822,1780.563
4.20465582657988,0.5250441063750513,25.86045277113601,1789.344
4.20491254883028,0.5242188678494638,25.845424656592233,1798.235
4.205317483463414,0.5238124566468473,25.82877032765578,1807.172
4.2053871252261565,0.5269913539893655,25.811763164837107,1815.828
4.206068967274533,0.5230345459680857,25.806258124713384,1824.485
4.205417668919316,0.5116903627013247,25.786898486093573,1833.313
4.204675395340695,0.5020067812924291,25.770932178850263,1842.11
4.205119442218011,0.5020659786355999,25.76772026691894,1850.953
4.2051919563505535,0.5006923577825547,25.758593337656688,1859.719
4.205420409663925,0.4983389296096531,25.75147831551192,1868.625
4.206070769260591,0.5030250861596937,25.735282123634565,1877.547
4.20502523875892,0.48996091438855066,25.727298192405097,1886.516
4.204599278995076,0.48090354783802264,25.7103883372967,1895.485
4.203830540197817,0.46985752231279443,25.69822465164943,1904.5
4.203967279865121,0.4709115134694304,25.684450878871136,1913.578
4.204208657353725,0.46649600704773964,25.676033438979278,1922.688
4.204702270092241,0.4687825134778998,25.66851432473795,1931.813
4.204745915318085,0.4675475765416573,25.659068460875357,1940.969
4.205094490134934,0.4710790903577856,25.643438208204547,1950.172
4.205447557797459,0.46795305086405553,25.627825664384023,1959.344
4.205564798861295,0.46967517380038754,25.619914620814964,1968.547
4.2049730424239256,0.45570630388301125,25.616780468590953,1977.828
4.204423180563228,0.4441603458990463,25.597918888006618,1987.11
4.204667497003676,0.4439230420283854,25.582484521110516,1996.407
4.204872950143545,0.4418730602454347,25.57955357103272,2005.797
4.205111263541184,0.44370265708948087,25.571956635311423,2014.516
4.205233283743695,0.442610706008891,25.561814005453332,2023.266
4.205580818216121,0.44263503963334255,25.552794727752385,2032.11
4.204941720539195,0.4340040700596973,25.547561535530342,2040.985
4.204314833748889,0.42034085734802645,25.522491822451634,2049.813
4.2044265384322825,0.42404329314243466,25.520347769421868,2058.703
4.204666002647741,0.4233535130058013,25.50729163487785,2067.641
4.204772924070657,0.4222112840231615,25.50277708049002,2076.532
4.2050258102200555,0.424976460969518,25.492330844555763,2085.469
4.2051893944457674,0.4203357187206992,25.48547075215809,2094.469
4.205632564630148,0.42230727132458507,25.477928209574515,2103.563
4.204867049485891,0.41025768625128783,25.46435084376667,2112.641
4.205244947970504,0.40632047583627307,25.455543988225376,2121.766
4.205441279438354,0.40948533391929653,25.44566209675822,2130.828
4.205822103254627,0.4098395662724838,25.434038331878813,2139.985
4.205012651944309,0.39608528795522335,25.42808272495738,2149.235
4.205056754202114,0.39527286289642266,25.41385678273484,2158.5
4.205254836741236,0.39476474724477434,25.411176575902818,2167.797
4.205472548937624,0.3956316560725337,25.399119513687264,2177.047
4.20598177494441,0.3959570944067554,25.388856998431642,2186.344
4.205220552986149,0.38711503837758493,25.379542625742378,2195.782
4.205709985552383,0.3835834219959217,25.373419040098593,2205.141
4.204835843960588,0.37484347775577237,25.36280261215665,2214.625
4.2050344844090635,0.3773559422483056,25.35704085501538,2224.032
4.205332708115435,0.3735642004811279,25.3466571008133,2233.516
4.205359436487311,0.37714335873365123,25.331483366427026,2243.047
4.205245245433668,0.3730786032930672,25.319220830338345,2252.532
4.205796351314371,0.37207311563741113,25.32246325714724,2262.094
4.205289066821589,0.36308157648781236,25.30388989632433,2271.797
4.205346995690971,0.36014440282145777,25.297797392482856,2281.453
4.205557908594978,0.3584056402220328,25.29499214561856,2291.11
4.20482726617361,0.3502882136620927,25.287460968050187,2300.844
4.205007310126103,0.3504248678986303,25.27827163995658,2310.563
4.205406621802851,0.35245417098010456,25.262108675768243,2320.375
4.205456810822477,0.34924985272875897,25.254871552010822,2330.11
4.205533328346103,0.3496303432398851,25.249436437420087,2340.0
4.20586758190435,0.35044151307092547,25.234532587950763,2349.844
4.205078286632854,0.34033706878702624,25.220078804056183,2359.766
4.205431108644361,0.3370506099618457,25.219278229803876,2369.672
4.2057101097547,0.34158927512357,25.20595172522616,2379.688
4.204692487462213,0.3283309932532766,25.201763078715395,2389.735
4.2049472727046995,0.3283760670387554,25.194312629973176,2399.813
4.205346530564658,0.3309700726840677,25.187536542718156,2409.875
4.2051257472798325,0.3249494471446548,25.184238275155764,2420.016
4.2057104405592565,0.32895607695198,25.175173496223845,2430.157
4.205018730141801,0.3168922010260606,25.15869950959081,2440.375
4.2051061124012055,0.3172533258654915,25.14660493840324,2450.563
4.2053171406631265,0.31534932227946777,25.14057350118239,2460.844
4.205424843316588,0.31674724682036826,25.12582567755323,2471.125
4.205654799983358,0.31341932760089214,25.1153221487624,2481.407
4.2048642360211135,0.30744330787113416,25.103926579451798,2491.828
4.205008109619471,0.3031255238039434,25.10085685108491,2502.157
4.205184644515259,0.30635414696565966,25.088880575023687,2512.016
4.205359462946372,0.3043478467806566,25.087318398388437,2521.938
4.2056839127904295,0.30214669944235445,25.077382142435944,2531.86
4.204826074388475,0.2941381001041392,25.063919572885048,2541.782
4.204982896237817,0.29396337994456734,25.060947222747743,2551.688
4.205039847388882,0.2913257364716393,25.058723242453574,2561.735
4.20512295976767,0.2928665801986125,25.05052351577584,2571.75
4.205428889225689,0.2874823022431697,25.05263117736728,2581.828
4.2056707776180975,0.29326512845469555,25.0320963769171,2591.875
4.205719210416242,0.29205742711398663,25.029169552290686,2602.016
4.2062632974435195,0.291945063629365,25.02932713438653,2612.219
4.206305490081095,0.29208715161510135,25.01442190390701,2622.422
4.206498454038744,0.2890075196450721,25.006817684860295,2632.672
4.206574979430176,0.2883928573229927,24.999006801588614,2642.938
4.206085250857509,0.2802106604424636,24.989888035009265,2653.282
4.205377601977638,0.2673425405938783,24.98884446385606,2663.672
4.205352316449166,0.26881251863526257,24.97543495321543,2674.016
4.2055945426977,0.27092700168081196,24.97774193324623,2684.438
4.2052653647709635,0.2681295999294821,24.966794963929935,2694.813
4.2055706552192635,0.267871875935549,24.960952939951618,2705.328
4.205970349245908,0.26586549236872076,24.951684135920363,2715.828
4.205938479090614,0.26603368565387686,24.954249673219664,2726.375
4.206233603425305,0.2677831153384741,24.944903758037764,2736.969
4.206316041317712,0.26525172301561545,24.93741820508281,2747.703
4.206517860464581,0.26466855362338476,24.938527293511125,2758.391
4.206741691283652,0.26546781716865464,24.927607417340404,2769.078
4.2062172904630115,0.2520689812737878,24.921959176354548,2779.875
4.2055225485467504,0.24560386379771176,24.904000321189272,2790.657
4.2054537676668025,0.24489111620378348,24.901758297163013,2801.344
4.205726794024919,0.24669475636928911,24.893767920952776,2812.172
4.205529812285842,0.24909717133815287,24.892377395359134,2823.0
4.205946749657087,0.24382409932619387,24.88197606792617,2833.891
4.205874586027857,0.24364350491551306,24.870864896482644,2844.891
4.206169718856109,0.24401730047116632,24.8689630860632,2855.86
4.206311470023418,0.24595832810721152,24.86874483733557,2866.875
4.20655316589655,0.24257597121687324,24.851508074403977,2877.875
4.205680909219222,0.23402961794451704,24.843473718257457,2888.969
4.205851626698256,0.23414214897029895,24.844439469006765,2900.094
4.2060581209619,0.23248246694518804,24.836159235230664,2911.235
4.206050241042699,0.23195735897751515,24.82097360496278,2922.407
4.206468438474171,0.2333118879412661,24.819093151470096,2933.61
4.206427321585887,0.23164223915654195,24.81821643192177,2944.891
4.2066424280944394,0.23210762516493558,24.80717004676745,2956.188
4.205816692144345,0.22090154439754478,24.797576788355993,2967.5
